id,text,issuer,label,source,reviewed,collected_at,category,source_family,origin,review_method,retrieved_at,split,generator_seed,seed_fingerprint,template_key
financial-syn-0058,"[Web발신] [현대카드] 12/19 05:38 69** 커피전문점 체크카드출금 264,000원 잔액 314,100원",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,14754054322795727532,ccc0ee3c7b0e4aac88f6c10c1795ca838f9721cfb31c71229c3c1238ed3c29d5,check_withdrawal
financial-syn-0059,"[KB국민카드] 후불교통 이용금액 206,800원 처리 완료 02/28",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,6790652706076627592,5e3d3ea862be12887b0614408695183daa9f944bb2f6e0d1a85a1cb7ed284c70,transit_payment
financial-syn-0060,"[NH농협카드] 정기결제 승인 09/06 11:50 811,700원 동네마트",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,11397613774901304939,9e2c755754175e6ba00b93a6c529f2f648381efa24130ff7b679ce0561427176,recurring_approval
financial-syn-0061,"[롯데카드] 정기결제 승인 08/24 05:02 65,100원 통신요금",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,17274528510622186157,efbb7427f1fe3aad917fc557d81e137dcea37786bfaac582b939f36b15093a32,recurring_approval
financial-syn-0062,"[BC카드]-승인 44** 11/27 09:57 694,400원 보험료 누적 3,268,800원",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,6175375216104259522,55b3570a5ea53fc25bc062ebdac02e3af45ea441188f2772b07f47b83643c408,approval_with_total
financial-syn-0063,"[하나카드] 카드 결제대금 521,800원 입금 처리가 완료되었습니다. 04/04 12:01",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,11189412178495737325,9b48c717a0ab0ded4e3c6a124b5c2252e796f613d19acca7b5d4119521c006a7,payment_deposit_completed
financial-syn-0064,"BC카드 81** 승인거절 08/06 02:46 445,700원 보험료",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,18389893032296107054,ff3606476f70cc2e9b625bd286d1a46f0608c2c6e9d62abcf1c4037214311318,approval_declined
financial-syn-0065,"[Web발신] KB국민카드 승인 53** 04/27 10:32 724,900원 6개월 할부 주유소",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,3168320692490345636,2bf822e222681ca45b0c26ad301cfbb2d009e2aac07546f83815599b630612d1,installment_approval
financial-syn-0066,[Web발신] 하나카드 해외승인 89** 04/11 01:50 US$312.72 해외가맹점,하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,10445776898472712543,90f6dabebc72995fbf347082339c747fc9d6a2ecca0bbb6bb6bbe34a1e384ab1,overseas_approval
financial-syn-0067,"[Web발신] [하나카드]-승인 98** 03/03 16:05 861,400원 약국 누적 1,195,000원",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,11319445840583296375,9d16c004de3d8577efbbeac952037c7019d25d3d935a1c8064432ba8972e0ad2,approval_with_total
financial-syn-0068,"하나카드 37** 승인거절 05/22 19:32 725,100원 편의점",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,17844235665973441915,f7a375cb9eb3f57b2c55619868e66f5f777a024f8c629f632ea791334d6d649d,approval_declined
financial-syn-0069,"[롯데카드] 편의점 811,900원 매출취소가 처리되었습니다. 08/10 13:43",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,13814574943185663005,bfb73ab7d397f41d4dc02be74a4dd7de85308388d3fe55583542cf9ccfcdbb48,sale_cancelled
financial-syn-0070,"[하나카드]-승인 58** 03/02 05:42 802,600원 음식점 누적 2,674,500원",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,15692151902487219727,d9c5b903c5388e0f5855fe0a42693f38e884e957fbbbd969207278771826461b,approval_with_total
financial-syn-0071,"[현대카드] 정기결제 승인 05/26 17:48 842,100원 커피전문점",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,11610730503157176552,a12199e05779d8e88ded6eb079965e0a7c31ec788a14924842d12328aa4c722b,recurring_approval
financial-syn-0072,[Web발신] BC카드 해외승인 96** 10/05 14:14 US$210.01 해외가맹점,BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,6422500969662685210,59214e9aa258a01ab872278eaf95ef5adaee7d057efbdbcb0da1c28fdf7e9c62,overseas_approval
financial-syn-0073,"[KB국민카드] 정기결제 승인 12/18 23:08 94,200원 편의점",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,3626969852712887186,325595dd5200a3928ec47025a65fdc46a49dd42dc0081ea6ef9d95c41b94074f,recurring_approval
financial-syn-0074,"NH농협카드 90** 승인취소 11/11 07:21 281,700원 온라인쇼핑 취소 완료",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,9137883369645169437,7ed0488296a65b1db7bd7c8bc7f39ea898eab5203e522060c768745dbeb40074,approval_cancelled
financial-syn-0075,"[Web발신] BC카드 60** 승인 09/27 05:57 673,800원 온라인쇼핑 일시불",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,18441302663370767260,ffecab10edadfb9cf00ee864406686b378c86e1ce00190f7a337551dcdaa304d,domestic_approval
financial-syn-0076,"[NH농협카드] 05/28 23:12 20** 생활용품점 체크카드출금 94,500원 잔액 2,318,000원",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,17057355201966774399,ecb7e62eb4e4187feff193bcb89c0af38175db173f71df82625eafd70e7a37d2,check_withdrawal
financial-syn-0077,"[하나카드]-승인 84** 11/19 10:47 474,400원 대중교통 누적 1,663,900원",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,7493530783396550191,67fe5e8b89ce562ff1facb07749b8a3b2dab3a97bf2647b312d6c2769c6224fb,approval_with_total
financial-syn-0078,"[KB국민카드] 06/22 03:10 17** 편의점 체크카드출금 283,100원 잔액 1,686,300원",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,10690707375051700622,945d05b73f9af98ec231cd759477b8815964f56cf9b7db2c181422f1ff3f4c79,check_withdrawal
financial-syn-0079,"KB국민카드 승인 38** 11/03 00:58 791,400원 5개월 할부 온라인쇼핑",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,10278842023371135860,8ea5c85c5164db745d4b3ce0ffe93b160c805e165e08d280a95cb56dded4fc49,installment_approval
financial-syn-0080,"[현대카드] 정기결제 승인 11/26 01:55 537,700원 약국",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,7742695062298412352,6b739422f877c5402c04f5d836240ed059af94f9082273d0d3223b1ec36be340,recurring_approval
financial-syn-0081,"[Web발신] 하나카드 승인 29** 09/04 11:41 385,600원 3개월 할부 약국",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,1046939890009648867,0e877a4875362ee375cd43393e2c2fccbb6a7e7349f87693451d4ed416c93e23,installment_approval
financial-syn-0082,[Web발신] 롯데카드 해외승인 66** 05/14 02:15 US$577.51 해외가맹점,롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,15607671231446843579,d899964ac17900bb489636961969c12a0d56cf72f5e2ef45089606725b43cd60,overseas_approval
financial-syn-0083,"[Web발신] [NH농협카드] 카드 결제대금 80,100원 입금 처리가 완료되었습니다. 10/08 14:14 이용내역 https://card.nonghyup.com/",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,12737542478640874767,b0c4d765ded6850f21081a60d62469ff4bd4d02ff969a980251839dac92c2acd,payment_deposit_completed
financial-syn-0084,"[Web발신] 롯데카드 승인 01** 06/19 18:19 120,900원 12개월 할부 생활용품점",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,5890802759913744407,51c055e63a8ca8177f8de8bb77b87d88ccd5592472241e25a89f45907c707c75,installment_approval
financial-syn-0085,"[Web발신] [하나카드] 카드 결제대금 385,400원 입금 처리가 완료되었습니다. 02/11 14:31",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,7744220712446453773,6b78ffb51397e80d61c65b66f6b3fb246f4eb6a9d8bd93b416587c5d01402f40,payment_deposit_completed
financial-syn-0086,"[Web발신] [현대카드] 후불교통 이용금액 408,300원 처리 완료 07/19 이용내역 https://www.hyundaicard.com/",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,4148652113613596934,3992f91de89ca9065299b578cd679413ad5cea01afc54bb642390fdae56df6d9,transit_payment
financial-syn-0087,"[Web발신] [현대카드] 11/01 01:22 20** 온라인쇼핑 체크카드출금 327,500원 잔액 1,509,700원",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,16494245406474439116,e4e754ce930709cc0493cfef8a9d8b23e6894a7f118f517d756411a98967f4f1,check_withdrawal
financial-syn-0088,"[Web발신] 현대카드 온라인승인 93** 09/15 08:54 342,800원 약국 이용내역 https://www.hyundaicard.com/",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,12197302322370945948,a94585d68ef7a39c73799a847ed29ee51cdad22e4303320c5f5d9f549e27f1fc,online_approval
financial-syn-0089,"[Web발신] [KB국민카드] 12/04 22:11 18** 온라인쇼핑 체크카드출금 150,600원 잔액 158,300원",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,454382572207470350,064e4a8ac08df70e82293373543240cec39ece78848b055a03a41390130cd5d9,check_withdrawal
financial-syn-0090,"[롯데카드] 편의점 634,700원 매출취소가 처리되었습니다. 07/10 10:24",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,18235792652520590813,fd128cccd32b0ddd0caf0993f2e38614b142fbb44c9c1354152cf50beca6bbb2,sale_cancelled
financial-syn-0091,"[Web발신] [하나카드] 생활용품점 148,600원 매출취소가 처리되었습니다. 09/20 22:11",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,13097520740736738025,b5c3bdb855eca2e92f0127085051a7eb58af59f171d3f9775ca57bb0f50dd06e,sale_cancelled
financial-syn-0092,"NH농협카드 온라인승인 27** 07/12 18:40 134,700원 약국",NH농협카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,7844333298760608231,6cdcab92fc64e9e7002aee3264dfb7244746ea6827548ca84372150979afdde6,online_approval
financial-syn-0093,"[KB국민카드] 후불교통 이용금액 892,700원 처리 완료 11/08",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,14733662611259610416,cc787c152895553022955069523d363b74571fd34f627410c40598140a9046f1,transit_payment
financial-syn-0094,"[Web발신] 현대카드 06** 승인취소 08/19 00:55 112,300원 온라인쇼핑 취소 완료 이용내역 https://www.hyundaicard.com/",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,8326594758257880642,738e01d102972e42f83c19416348a808ae853ce29878d4cdfd95fbf10be979d6,approval_cancelled
financial-syn-0095,"[KB국민카드] 약국 516,300원 매출취소가 처리되었습니다. 04/25 17:12",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,4968554060273033474,44f3d997e1e62102af6812a6259bd200c351de73ed22b7d5afe36bcbc2b5cc70,sale_cancelled
financial-syn-0096,"[현대카드] 03/13 17:47 04** 보험료 체크카드출금 890,700원 잔액 1,644,000원",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,8938575181357594716,7c0c32c4d2f1385c084a9af00465b61d80ce248dbe26b856f05a71b6a83edf15,check_withdrawal
financial-syn-0097,"[Web발신] 하나카드 54** 승인 06/04 16:07 391,700원 약국 일시불",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,15332624014471898617,d4c86c4e3138a5f91ca8bd1f2211cd2ce4b562b29eb806cee72461d62de8a1fe,domestic_approval
financial-syn-0098,"[Web발신] [현대카드]-승인 49** 06/12 14:02 728,100원 주유소 누적 1,653,800원",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,1478579455442161878,1484f82e4dd210d6b25b510914d91f003aa9b2cf9c5af933617e9ae9e56ce1be,approval_with_total
financial-syn-0099,"롯데카드 16** 승인거절 11/17 13:32 555,500원 주유소",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,9422429755715122463,82c331f0ce78751f994003cc3f208c6aa619dec99b9c85ac6d2de3a6e6d4e816,approval_declined
financial-syn-0100,"[롯데카드]-승인 44** 03/27 18:54 865,400원 온라인서점 누적 1,278,300원",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,8301672186366782459,733576de8e21ebfbe147a4ed007b0d85ae60c4ed198dfe8b3f7b760b76500c44,approval_with_total
financial-syn-0101,[Web발신] KB국민카드 해외승인 76** 07/22 20:03 US$399.30 해외가맹점,KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,8675446660450515104,786560c5f00078a098aaec4993cfd3f9919d895e8aa644fd636cd02cf81042d8,overseas_approval
financial-syn-0102,"[Web발신] 현대카드 80** 승인거절 07/04 11:46 544,100원 대중교통",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,10958385746414292546,981401c6beba4e429d5efad00df9094530729e25f24cb8f5792b8deb83f51b00,approval_declined
financial-syn-0103,"[Web발신] [KB국민카드] 정기결제 승인 07/06 21:12 331,000원 약국",KB국민카드,0,https://github.com/kakao/credit-card-sms-parser/blob/master/test/test_credit_card_sms_parser.rb,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,4619994467826073514,401d847d9f0affaab3c7f8dd3c8e0c0efb96ee4bcf97777bd63862ad9120a120,recurring_approval
financial-syn-0104,"[Web발신] BC카드 60** 승인 12/25 05:30 92,700원 음식점 일시불",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,5644665334927579324,4e55e1372451d8bc49fe177d5f65604227a305b84d0038dda1181af496b3ab58,domestic_approval
financial-syn-0105,"[현대카드] 정기결제 승인 08/01 22:53 373,400원 온라인쇼핑",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,2240001581808732744,1f1615921405ca4840873e1886b7f804b5002cb716ab1fe8c70bd84e41f8f988,recurring_approval
financial-syn-0106,"[Web발신] 하나카드 온라인승인 45** 04/22 22:51 319,900원 온라인쇼핑",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,2909574140672390797,2860e243ee70b68d9bb2c12aac0868a1da6b0a8b6bbf261bebcee293b3f7190d,online_approval
financial-syn-0107,"현대카드 07** 승인 08/06 06:18 482,400원 동네마트 일시불 이용내역 https://www.hyundaicard.com/",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,6185703537879010272,55d808982d27cbe0ada77dc876021db13e13aec48a76463445319e1633e29fd5,domestic_approval
financial-syn-0108,"[현대카드] 정기결제 승인 11/26 01:33 691,700원 약국",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,16580831711023201656,e61af2979811fd78d0174ea1bf8bea54580282c87e204fcbcb6aa181a8aca824,recurring_approval
financial-syn-0109,"[하나카드] 11/15 09:54 86** 대중교통 체크카드출금 179,200원 잔액 1,410,000원",하나카드,0,https://www.hanacard.co.kr/contents/popup/club_sk/enclean/OPY15000000M.web?mID=OPY15000000M&schID=pcd,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,2504136499387531357,22c07ae0f315805d488ff00ad95e85aa7c0709c84a69b8822191c113c2a92b3b,check_withdrawal
financial-syn-0110,"[롯데카드] 정기결제 승인 08/07 01:12 813,900원 통신요금",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,3214267695302499269,2c9b5f705f84dbc54494548e0ea1dc830aa15f0318ac480fb78d31c8913b2715,recurring_approval
financial-syn-0111,"[Web발신] [현대카드] 카드 결제대금 13,500원 입금 처리가 완료되었습니다. 04/13 13:21",현대카드,0,https://www.hyundaicard.com/upload/card/T_AOB-20260403-1734-28_%EA%B0%80%EC%9D%B4%EB%93%9C%EB%B6%81_SKT_M%20Ed3_%ED%86%B5%EC%8B%A02.0_V3_%EA%B3%B5%EC%8B%A4%EC%9A%A9.pdf,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,5551432631581265484,4d0aa690cfe9ce4c3987dc12908be58cf6290a835871ed770886eaa625bdc108,payment_deposit_completed
financial-syn-0112,"[Web발신] BC카드 온라인승인 21** 03/10 03:24 793,400원 보험료",BC카드,0,https://www.bccard.com/app/card/ContentsLinkActn.do?pgm_id=ind1074,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,15353353002869526640,d5121135e73710709962941a3ae3fa185639612078b58a7f29c372aa0397e5ae,online_approval
financial-syn-0113,"[Web발신] [롯데카드]-승인 86** 02/25 23:14 270,800원 보험료 누적 2,879,600원",롯데카드,0,https://www.lottecard.co.kr/app/LPBNFBD_V500.lc,true,,payment_status,financial_normal_synthetic_v2,rule_synthetic_from_reviewed_sms_patterns,generator_rule_and_source_review,2026-09-15,train,17927564777473168163,f8cb812e4917d3239f3f46a0315e704e8459786b1eea3273400096fbfffae3a8,approval_with_total
